StartDate,EndDate,Status,Progress,Duration_inSeconds_,Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,Q1,Q1_4_TEXT,Q5,Q9_1,Q8,Q10,Q11,Q11_6_TEXT,Q12,Q14,Q15,Q16,Q17_1,Q17_2,Q17_3,Q18,Q19,Q20_1,Q20_2,Q20_3,Q21_1,Q21_2,Q21_3,Q21_4,Q21_5,Q21_6,Q21_7,Q21_8,Q21_9,Q21_10,Q21_11,Q21_12,Q21_13,Q21_14,Q21_15,Q21_16,Q21_17,Q21_18,Q21_19,Q21_20,Q21_21,Q21_22,Q21_23,Q21_24,Q21_25,Q21_26,Q21_27,Q21_28,Q21_29,Q21_30,Q21_31,Q22,Q23,Q24,Q25,Q26,Q27,Q28,Q29,id,clinical,actEng,perAbi,musTra,sinAbi,emo,gen,probeACC,totalBias,resConsis_subj,resConsis_cdf,percResp_1,percResp_2,percResp_3,percResp_4,percResp_5,percResp_6,percResp_7,percResp_8,percResp_9,percResp_10
07-May-2021 00:26:19,07-May-2021 00:45:48,0,100,1169,1,07-May-2021 00:45:49,R_cMv9w4jEOZH7ITn,anonymous,EN,2,,20,4,"With the more beat-like or syncopated sounds, I would characterize it as music.",1,1,,2,English,Portuguese,Spanish,100,80,70,1,7,80,20,,5,3,3,5,7,5,6,4,2,5,3,5,5,1,5,6,3,7,5,5,6,5,2,5,4,5,3,4,4,4,5,6,4,1,7,6,1,2,"Viola",40799,0,31,48,36,33,30,86,1,0.51,0.593333333333333,0.991083906010828,1.7,1.63333333333333,1.76666666666667,1.56666666666667,1.46666666666667,1.36666666666667,1.5,1.36666666666667,1.36666666666667,1.36666666666667
07-May-2021 04:16:50,07-May-2021 04:21:13,0,100,262,1,07-May-2021 04:21:13,R_3exjbGrTLbpeN0F,anonymous,EN,2,,22,4,"the frequency of the sound wave changing",1,4,,2,Chinese,English,,100,80,,8,,80,20,,5,5,5,2,5,5,3,5,6,3,5,2,6,3,5,7,5,5,5,3,6,5,5,5,3,5,5,5,4,5,5,5,6,7,3,5,3,3,"French horn",41206,0,42,35,30,25,27,72,1,0.493333333333333,0.546666666666667,0.889316549946638,1.6,1.6,1.66666666666667,1.63333333333333,1.43333333333333,1.56666666666667,1.43333333333333,1.46666666666667,1.23333333333333,1.3
07-May-2021 11:09:40,07-May-2021 11:12:20,0,100,160,1,07-May-2021 11:12:20,R_3s1GJasxcOZLOj3,anonymous,EN,2,,19,3,"sound",1,2,,2,English,Spanish,French,95,90,60,1,15,65,35,,3,5,3,3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,2,"voice",40993,0,29,35,13,27,25,60,1,0.486666666666667,0.453333333333333,0.142257042613758,1.53333333333333,1.46666666666667,1.53333333333333,1.53333333333333,1.56666666666667,1.43333333333333,1.36666666666667,1.46666666666667,1.46666666666667,1.5
08-May-2021 10:00:18,08-May-2021 10:05:40,0,100,321,1,08-May-2021 10:05:40,R_2SxbWN2xipYrACe,anonymous,EN,2,,18,4,"When the noise is continuous and relative more static, I prefer it's a speech.",1,4,,2,Chinese,English,,100,71,,10,,81,19,,1,6,1,5,6,6,4,5,2,2,6,6,2,4,5,6,4,4,5,6,2,5,5,4,5,4,5,6,3,4,6,1,1,2,1,1,1,4,"voice",41053,0,34,42,12,25,35,56,1,0.566666666666667,0.6,0.989872524883852,1.7,1.7,1.76666666666667,1.76666666666667,1.66666666666667,1.63333333333333,1.4,1.6,1.13333333333333,1.3
08-May-2021 19:15:50,08-May-2021 19:19:04,0,100,193,1,08-May-2021 19:19:04,R_NXX0xZiLN1YwWK5,anonymous,EN,1,,19,3,"How much the sounds flowed together.",1,1,,1,Mandarin,English,,77,100,,4,,47,100,,5,5,5,4,6,7,7,4,2,5,2,6,2,1,4,6,2,7,7,6,3,6,2,6,3,6,2,5,6,6,6,7,6,2,7,7,3,4,"violin",40794,0,40,56,43,39,36,101,1,0.583333333333333,0.793333333333333,0.99999999999965,1,1.03333333333333,1.2,1.53333333333333,1.56666666666667,1.8,1.93333333333333,1.9,1.93333333333333,1.93333333333333
08-May-2021 19:29:03,08-May-2021 19:33:29,0,100,266,1,08-May-2021 19:33:30,R_1eOAkzUV2SqM9pW,anonymous,EN,1,,21,3,"",1,4,,3,english,chinese,,100,100,,1,,100,100,,5,5,3,5,6,6,6,4,4,6,3,5,3,3,5,5,2,5,5,5,3,5,3,5,3,5,4,5,5,4,5,6,2,2,2,5,2,3,"voice",36068,0,37,47,26,37,29,85,0.916666666666667,0.623333333333333,0.9,1,1,1.03333333333333,1.23333333333333,1.4,1.63333333333333,1.93333333333333,2,2,2,2
08-May-2021 19:40:13,08-May-2021 19:44:46,0,100,272,1,08-May-2021 19:44:46,R_1FA3htD1hLgW5BK,anonymous,EN,2,,19,2,"If there were many spaces and gaps then it was speech, otherwise it was music.",1,1,,2,English,Mandarin,,100,75,,1,,100,3,,5,5,3,1,5,6,7,5,1,2,2,6,2,1,6,6,4,6,5,5,5,7,1,6,6,4,1,6,3,3,7,7,5,1,4,7,2,5,"Violin",41130,0,40,53,39,22,35,85,0.916666666666667,0.486666666666667,0.72,0.999999986272829,1,1.13333333333333,1.26666666666667,1.3,1.56666666666667,1.46666666666667,1.73333333333333,1.66666666666667,1.8,1.93333333333333
08-May-2021 19:59:12,08-May-2021 20:13:16,0,100,844,1,08-May-2021 20:13:17,R_1Cw4H4aOvnPJyum,anonymous,EN,1,,18,4,"How fast or slow the ""beats"" were",1,1,,2,english,chinese,,100,76,,5,,100,20,,3,3,1,7,5,7,2,1,6,1,7,1,3,6,1,1,7,6,3,5,7,1,7,3,5,6,7,7,5,5,5,5,3,1,1,5,1,2,"clarinet",39902,0,20,33,18,24,19,44,0.916666666666667,0.833333333333333,0.706666666666667,0.364656499703206,1.6,1.66666666666667,1.9,1.76666666666667,1.86666666666667,1.93333333333333,1.9,1.96666666666667,1.86666666666667,1.86666666666667
08-May-2021 20:38:44,08-May-2021 20:44:10,0,100,325,1,08-May-2021 20:44:10,R_3KOwJEWQdhXoGPc,anonymous,EN,2,,22,5,"Whether the sounds were too fast or too slow to be speech, if there seemed to be a pattern, if it was choppy or disjointed or random",1,1,,1,English,Mandarin,,100,50,,12,,100,10,,6,7,2,7,6,7,7,7,1,5,2,7,2,1,3,7,3,6,6,7,3,7,4,5,3,6,3,7,5,3,6,6,5,1,3,6,1,4,"Trumpet",35653,0,40,55,33,37,40,91,1,0.54,0.613333333333333,0.997374304089811,1,1.03333333333333,1.56666666666667,1.56666666666667,1.63333333333333,1.86666666666667,1.7,1.8,1.66666666666667,1.56666666666667
09-May-2021 09:12:18,09-May-2021 09:23:09,0,100,650,1,09-May-2021 09:23:10,R_3dM75ly7CYWy6zO,anonymous,EN,1,,19,4,"My judgements depend on whether there was a organized beat and regular tempo.",1,4,,2,Chinese,English,,100,75,,4,,80,20,,6,6,5,6,7,6,7,5,2,7,1,6,1,1,7,6,1,6,6,7,4,7,1,7,1,6,3,5,7,6,7,7,4,4,5,7,2,4,"Piano",40699,0,47,59,37,47,38,110,1,0.406666666666667,0.626666666666667,0.997249083277772,1.1,1.23333333333333,1.33333333333333,1.3,1.6,1.43333333333333,1.53333333333333,1.46666666666667,1.56666666666667,1.5
09-May-2021 16:53:36,09-May-2021 17:03:57,0,100,620,1,09-May-2021 17:03:57,R_1mUyemW8Xmp6ylg,anonymous,EN,2,,21,4,"If there was a beat or tempo, I assumed that was music.",1,4,,2,English,Spanish,,95,80,,1,,100,72,,7,7,1,1,1,6,7,7,1,1,7,2,5,7,4,7,1,6,4,2,6,7,3,6,5,2,7,1,5,2,7,4,5,1,1,5,1,7,"piano",36903,0,36,33,18,26,34,65,0.916666666666667,0.42,0.573333333333333,0.941466498700834,1.63333333333333,1.5,1.53333333333333,1.46666666666667,1.5,1.53333333333333,1.36666666666667,1.3,1.23333333333333,1.13333333333333
09-May-2021 18:26:46,09-May-2021 18:32:12,0,100,325,1,09-May-2021 18:32:12,R_2VD4SfphgWSA5J7,anonymous,EN,2,,19,5,"The more rythmic options seemed more musical but having no change in tone made it hard",1,1,,3,English,Spanish,,84,24,,14,,95,5,,6,6,2,5,6,5,7,6,2,6,2,5,6,2,5,6,6,5,4,5,3,7,2,4,3,6,1,4,6,4,5,7,6,2,5,7,5,6,"Euphonium",40425,0,40,48,43,35,32,94,1,0.476666666666667,0.486666666666667,0.392989519504078,1.53333333333333,1.6,1.53333333333333,1.53333333333333,1.36666666666667,1.4,1.4,1.53333333333333,1.46666666666667,1.4
09-May-2021 19:26:00,09-May-2021 19:30:54,0,100,293,1,09-May-2021 19:30:54,R_30ks1iF1Roop0BQ,anonymous,EN,2,,21,2,"The cadence of the sound, consistency of rhythm, and intonation.",1,4,,2,English,,,100,NaN,,NaN,,100,NaN,,7,7,3,5,6,7,7,7,7,7,7,7,1,1,7,7,2,7,6,7,2,7,1,7,2,7,1,7,7,7,7,7,5,4,1,6,5,7,"Guitar",40347,0,55,56,38,45,35,113,1,0.48,0.653333333333333,0.999940560259621,1.06666666666667,1.23333333333333,1.23333333333333,1.46666666666667,1.5,1.66666666666667,1.7,1.76666666666667,1.63333333333333,1.53333333333333
09-May-2021 20:38:52,09-May-2021 20:44:15,0,100,322,1,09-May-2021 20:44:15,R_3kzUxyseeQfjrKt,anonymous,EN,2,,19,1,"Mostly based on rhythm and swelling of the noise",1,3,,1,English,,,90,NaN,,NaN,,100,NaN,,6,5,6,4,6,7,6,7,1,5,2,6,1,2,7,6,4,5,7,7,5,6,4,7,6,6,2,7,4,2,7,6,3,1,4,6,2,4,"Piano",41186,0,48,53,33,27,39,91,1,0.56,0.653333333333333,0.999889087446998,1.13333333333333,1.2,1.3,1.53333333333333,1.53333333333333,1.73333333333333,1.73333333333333,1.76666666666667,1.86666666666667,1.8
09-May-2021 22:21:01,09-May-2021 22:26:06,0,100,304,1,09-May-2021 22:26:06,R_3fJLY6Sk4j9936y,anonymous,EN,2,,20,4,"How rapid the sound was and if it sounded like a tune/beat.",1,2,,2,English,Spanish,n/a,100,60,,13,,100,25,1,6,7,1,4,7,6,7,4,2,7,2,7,2,3,5,7,5,7,6,6,3,7,1,7,5,5,5,6,4,3,7,5,4,2,1,5,1,7,"Violin",40912,0,43,58,24,31,39,85,1,0.443333333333333,0.66,0.999947655777678,1,1.03333333333333,1.43333333333333,1.6,1.76666666666667,1.7,1.6,1.63333333333333,1.43333333333333,1.23333333333333
09-May-2021 23:37:30,09-May-2021 23:42:09,0,100,279,1,09-May-2021 23:42:09,R_3ea7q243WVhkcP2,anonymous,EN,2,,19,4,"How many and how often the sudden breaks were in the sound.",1,1,,2,English,Chinese,Spanish,100,30,50,2,14,70,25,5,4,1,1,1,5,6,4,3,5,4,3,5,3,7,5,7,1,5,4,4,7,5,3,3,7,5,7,2,5,1,7,3,4,1,1,1,1,4,"Voice",40726,0,24,46,12,23,26,59,1,0.46,0.64,0.999725621445058,1,1.13333333333333,1.26666666666667,1.4,1.63333333333333,1.73333333333333,1.6,1.73333333333333,1.6,1.5
09-May-2021 23:38:42,09-May-2021 23:44:26,0,100,344,1,09-May-2021 23:44:26,R_1f3fsY1J1vitgkM,anonymous,EN,2,,22,4,"How fast the ""melody"" was and how long some notes were.",1,4,,2,Korean,English,,2,100,,3,,0,100,,3,5,1,3,5,5,1,3,3,2,3,5,3,5,1,6,5,5,4,5,5,5,3,2,6,5,7,5,1,1,5,6,5,1,1,6,1,3,"Piano",40881,0,22,45,23,13,30,49,1,0.46,0.773333333333333,0.999999999997251,1,1,1.06666666666667,1.4,1.66666666666667,1.76666666666667,1.86666666666667,1.7,1.7,1.43333333333333
10-May-2021 00:02:20,10-May-2021 00:06:11,0,100,230,1,10-May-2021 00:06:11,R_1PUdm8GSbYsB6GY,anonymous,EN,1,,19,3,"The faster, more patterned beats seemed like music to me",1,4,,1,english,,,100,NaN,,NaN,,100,NaN,,6,7,5,7,6,6,7,7,7,6,7,7,6,7,7,6,6,7,6,7,6,7,6,7,7,6,1,7,4,6,7,6,6,7,7,6,2,3,"cello",40759,0,51,44,35,33,34,89,0.916666666666667,0.43,0.566666666666667,0.930091353288142,1.26666666666667,1.46666666666667,1.46666666666667,1.4,1.5,1.4,1.4,1.56666666666667,1.4,1.43333333333333
10-May-2021 01:17:35,10-May-2021 01:22:13,0,100,278,1,10-May-2021 01:22:14,R_1dv0X1M22cywBee,anonymous,EN,2,,20,4,"smoother/ rhythmic sounds = music
choppy sounds = speech",1,1,,2,english,chinese,,100,100,,1,,91,9,,5,2,2,6,6,7,7,6,2,5,2,6,2,3,5,6,2,6,6,6,6,6,2,6,2,5,2,5,5,3,6,6,6,1,5,6,2,6,"voice",38622,0,38,54,36,38,32,96,1,0.523333333333333,0.78,0.999999999999466,1,1.06666666666667,1.23333333333333,1.56666666666667,1.7,1.7,1.66666666666667,1.7,1.83333333333333,1.76666666666667
10-May-2021 05:23:49,10-May-2021 05:36:09,0,100,739,1,10-May-2021 05:36:09,R_1BbT3XaUjOznZiF,anonymous,EN,1,,21,4,"smooth and soundly or not",1,1,,2,Chinese,English,,90,60,,6,,81,20,,5,5,3,5,5,5,5,5,2,4,5,5,3,5,6,5,4,3,3,5,3,5,5,6,6,3,6,5,5,3,6,3,2,5,2,4,1,2,"guitar",41208,0,42,37,17,28,30,67,1,0.363333333333333,0.726666666666667,0.999999351969753,1,1.03333333333333,1.06666666666667,1.06666666666667,1.3,1.4,1.6,1.73333333333333,1.7,1.73333333333333
10-May-2021 07:18:10,10-May-2021 07:24:25,0,100,374,1,10-May-2021 07:24:26,R_1hW1hOkIXWVL5gT,anonymous,EN,2,,19,5,"The pace, tempo",1,4,,2,Chinese,English,,100,90,,14,,65,35,,4,5,4,3,4,4,3,4,2,5,2,5,3,3,6,4,4,5,4,4,3,6,2,5,4,3,4,3,4,1,7,5,6,2,3,5,1,3,"Piano",41182,0,36,44,29,24,30,78,1,0.57,0.593333333333333,0.98359220597925,1.13333333333333,1.26666666666667,1.36666666666667,1.53333333333333,1.7,1.7,1.83333333333333,1.63333333333333,1.86666666666667,1.66666666666667
10-May-2021 07:29:50,10-May-2021 07:34:13,0,100,263,1,10-May-2021 07:34:13,R_3dFeee8RhxCDHQa,anonymous,EN,2,,18,4,"Length/Audio Variance",1,4,,2,English,Spanish,French,92,50,40,8,16,90,10,0,5,5,3,5,5,6,2,5,3,5,4,3,5,3,5,3,2,5,3,5,3,4,4,3,6,5,3,4,2,4,5,7,3,2,4,6,1,4,"Violin",40934,0,36,39,31,26,26,69,1,0.526666666666667,0.48,0.328901125183704,1.53333333333333,1.4,1.46666666666667,1.4,1.46666666666667,1.53333333333333,1.6,1.63333333333333,1.7,1.53333333333333
10-May-2021 08:00:59,10-May-2021 08:04:19,0,100,200,1,10-May-2021 08:04:19,R_SGXAg27jN6gwUeJ,anonymous,EN,2,,20,4,"music seemed more smooth, speech had more pauses and breaks in between static noise",1,4,,2,English,,,100,NaN,,NaN,,100,NaN,,6,6,4,3,5,7,6,5,2,5,2,7,5,5,6,6,3,7,6,6,5,6,3,6,6,6,7,5,6,3,6,1,1,1,1,1,1,7,"Voice",40763,0,43,52,9,30,36,74,0.916666666666667,0.65,0.593333333333333,0.898437659350952,1.43333333333333,1.6,1.46666666666667,1.66666666666667,1.76666666666667,1.66666666666667,1.73333333333333,1.63333333333333,1.76666666666667,1.76666666666667
10-May-2021 08:16:56,10-May-2021 08:33:40,0,100,1004,1,10-May-2021 08:33:41,R_1TCA7tLlQGOI45H,anonymous,EN,1,,20,4,"If the sound went smoothly without a big interruption, I judged as the music, and if the sound had interruptions I judged it as speech.",1,1,,1,Korean,English,,100,100,,7,,50,50,,5,3,3,5,5,5,5,3,5,7,3,3,3,4,3,6,3,5,3,4,4,5,3,4,3,5,4,5,5,3,7,4,3,1,1,5,3,3,"Piano",40059,0,31,43,24,35,26,76,1,0.55,0.833333333333333,1,1,1.03333333333333,1.03333333333333,1.3,1.56666666666667,1.83333333333333,1.86666666666667,1.96666666666667,1.96666666666667,1.93333333333333
10-May-2021 10:48:07,10-May-2021 10:51:02,0,100,175,1,10-May-2021 10:51:03,R_1OTbwe5cUtq03RI,anonymous,EN,2,,25,4,"beat",1,1,,2,korean,english,,99,71,,11,,82,19,,2,5,1,2,2,2,2,1,2,2,2,3,2,2,3,2,3,2,2,5,4,3,3,2,3,2,3,3,6,5,2,2,3,1,3,5,1,5,"guitar",41210,0,22,31,25,27,22,57,1,0.556666666666667,0.62,0.998000563537588,1.86666666666667,1.93333333333333,1.8,1.73333333333333,1.66666666666667,1.46666666666667,1.46666666666667,1.23333333333333,1.26666666666667,1.13333333333333
10-May-2021 11:30:38,10-May-2021 11:33:48,0,100,189,1,10-May-2021 11:33:48,R_2QDHbRE76YOKjVm,anonymous,EN,1,,19,2,"If it sounded like melodic or short words",1,2,,1,English,,,100,NaN,,NaN,,100,NaN,,3,3,3,3,5,5,5,3,3,3,3,3,3,3,3,5,5,5,3,3,5,3,5,3,3,3,5,3,3,3,5,1,1,1,1,1,1,3,"piano",40604,0,25,37,13,25,24,54,1,0.603333333333333,0.793333333333333,0.999999999998745,1,1.2,1.1,1.5,1.73333333333333,1.8,1.83333333333333,1.96666666666667,2,1.9
10-May-2021 13:17:46,10-May-2021 14:01:53,0,100,2646,1,10-May-2021 14:01:53,R_2y8CWiUiLwDvxD9,anonymous,EN,2,,20,4,"if there were notable patterns, I decided it was music. If it was more rigid and ""natural speech-like"", I decided it was speech.",1,2,,1,english,mandarin,spanish,100,60,7,1,12,80,18,,5,6,4,5,5,6,6,6,2,5,3,6,2,1,6,6,6,6,5,5,6,6,2,5,6,5,2,5,3,3,7,7,3,1,4,7,2,2,"piano",40459,0,36,51,36,26,35,85,1,0.41,0.593333333333333,0.976026985888728,1.2,1.1,1.23333333333333,1.33333333333333,1.5,1.36666666666667,1.56666666666667,1.6,1.5,1.7
10-May-2021 15:23:30,10-May-2021 15:31:38,0,100,488,1,10-May-2021 15:31:39,R_3m4tO5sTcKaBGyj,anonymous,EN,1,,20,4,"Whether or not I felt there was any rhythm to the sound was the main criteria I used. Also the pace and variance in tone.",1,1,,2,English,Spanish,Italian,100,70,25,1,18,95,5,,3,1,1,1,3,4,5,4,3,1,4,2,4,7,2,5,7,1,1,4,6,1,6,4,7,3,7,5,5,3,6,1,1,1,1,1,1,4,"No instrument experience.",41187,0,26,24,7,17,22,34,1,0.536666666666667,0.806666666666667,0.999999999999997,1.03333333333333,1.1,1.16666666666667,1.33333333333333,1.5,1.63333333333333,1.9,1.86666666666667,1.93333333333333,1.9
10-May-2021 15:53:22,10-May-2021 16:01:26,0,100,483,1,10-May-2021 16:01:26,R_UywVYdaveJamB6p,anonymous,EN,2,,23,4,"I tend to pick music when I hear patterns that repeat or ""flow"" better",1,4,,2,Indonesian,English,,54,93,,5,,10,90,,4,5,2,3,5,6,2,6,2,4,6,5,3,6,4,6,3,5,5,6,6,5,3,5,3,5,6,5,2,3,6,1,1,1,1,1,1,3,"voice",41189,0,32,43,9,24,34,58,1,0.596666666666667,0.646666666666667,0.999414512935932,1.06666666666667,1.36666666666667,1.46666666666667,1.56666666666667,1.76666666666667,1.73333333333333,1.76666666666667,1.73333333333333,1.73333333333333,1.76666666666667
10-May-2021 16:27:02,10-May-2021 16:31:27,0,100,264,1,10-May-2021 16:31:27,R_AL22VMAaTtVvsOJ,anonymous,EN,2,,19,2,"I chose music if there were choppy patterns in the sounds, and I chose speech if I hear a consistent, long noise.",1,4,,2,Korean,English,,30,100,,6,,0,100,,5,2,4,3,6,7,7,6,5,5,2,5,2,4,6,6,2,6,4,5,6,6,2,2,5,6,3,5,6,2,7,6,2,1,1,6,1,3,"Trombone",40885,0,34,54,25,32,27,80,1,0.466666666666667,0.653333333333333,0.999931584582688,1.83333333333333,1.7,1.63333333333333,1.63333333333333,1.46666666666667,1.66666666666667,1.2,1.3,1.2,1.03333333333333
10-May-2021 16:54:41,10-May-2021 16:58:59,0,100,257,1,10-May-2021 16:58:59,R_1Lhte3Ubx8MINL4,anonymous,EN,2,,20,2,"",1,1,,2,English,,,96,NaN,,NaN,,100,NaN,,6,6,2,3,3,6,4,7,1,6,4,3,3,4,5,5,3,4,4,5,2,5,2,4,7,5,4,5,3,3,7,2,3,1,1,1,1,7,"Guitar",39811,0,43,41,16,25,34,66,1,0.48,0.426666666666667,0.0412736114508795,1.5,1.43333333333333,1.5,1.4,1.66666666666667,1.53333333333333,1.53333333333333,1.43333333333333,1.43333333333333,1.36666666666667
10-May-2021 17:13:50,10-May-2021 17:16:37,0,100,167,1,10-May-2021 17:16:37,R_3qfaBtWqhtuveVB,anonymous,EN,1,,19,4,"Rhythm",1,2,,2,English,,,100,NaN,,NaN,,100,NaN,,7,7,2,6,7,7,7,7,1,7,2,5,2,1,5,7,5,7,7,7,2,7,1,7,5,6,2,6,7,2,6,6,5,1,4,7,1,7,"Voice",40727,0,48,58,36,35,41,98,0.916666666666667,0.606666666666667,0.626666666666667,0.995928037241072,1.1,1.3,1.4,1.66666666666667,1.63333333333333,1.86666666666667,1.83333333333333,1.73333333333333,1.76666666666667,1.76666666666667
10-May-2021 17:40:40,10-May-2021 17:43:28,0,100,167,1,10-May-2021 17:43:28,R_3j7O7Y2SiOZc2lT,anonymous,EN,2,,21,3,"The tempo and spacing of sounds",1,2,,2,English,Indonesian,Chinese,100,82,62,3,18,100,50,20,4,4,7,7,3,6,5,5,5,5,6,7,7,5,4,4,5,5,4,5,3,4,4,5,5,5,1,4,5,5,7,2,6,1,6,4,4,4,"Drums",39201,0,39,37,32,33,27,85,1,0.52,0.546666666666667,0.885988777637176,1.63333333333333,1.5,1.43333333333333,1.66666666666667,1.5,1.53333333333333,1.46666666666667,1.43333333333333,1.53333333333333,1.5
10-May-2021 18:07:01,10-May-2021 18:12:16,0,100,314,1,10-May-2021 18:12:17,R_Q0qrlbwumbswRnH,anonymous,EN,2,,20,1,"How long the static carried on for",1,1,,2,English,Spanish,,100,40,,15,,96,5,,7,5,5,5,6,5,7,7,4,7,3,4,3,3,7,7,3,5,5,5,4,5,3,5,4,4,3,5,5,3,6,7,4,1,1,5,2,6,"Voice",41195,0,47,44,29,36,32,94,1,0.29,0.606666666666667,0.704993822020923,1.13333333333333,1.2,1.43333333333333,1.4,1.2,1.3,1.16666666666667,1.26666666666667,1.36666666666667,1.43333333333333
10-May-2021 18:04:55,10-May-2021 18:13:01,0,100,486,1,10-May-2021 18:13:01,R_2ROkRNrvluoaUHV,anonymous,EN,1,,20,4,"the length of the noise, whether or not the noise was flowing through or if it was being repeatedly cut off and the noise level.",1,1,,3,english,spanish,italian,100,82,68,2,15,100,92,21,4,3,1,6,4,3,4,4,2,2,4,4,2,6,1,5,4,4,4,6,3,6,4,3,7,5,7,5,4,2,7,1,1,1,1,1,1,4,"n/a",40683,0,28,40,8,23,31,48,0.916666666666667,0.5,0.613333333333333,0.997943350748326,1.1,1.36666666666667,1.53333333333333,1.5,1.7,1.86666666666667,1.5,1.66666666666667,1.33333333333333,1.43333333333333
10-May-2021 18:14:17,10-May-2021 18:19:23,0,100,306,1,10-May-2021 18:19:24,R_3NQBX6Cpw4ETDms,anonymous,EN,2,,21,5,"whether it sounded more like music or speech",1,3,,2,English,German,French,100,100,60,1,10,80,20,,3,4,1,3,5,6,4,3,1,2,4,5,2,6,2,7,5,5,4,5,5,5,5,4,7,6,7,5,2,4,6,1,1,1,1,1,1,4,"piano",40624,0,26,45,8,19,33,43,1,0.54,0.506666666666667,0.566042703952991,1.63333333333333,1.7,1.76666666666667,1.66666666666667,1.53333333333333,1.56666666666667,1.5,1.36666666666667,1.33333333333333,1.33333333333333
10-May-2021 18:17:28,10-May-2021 18:20:49,0,100,201,1,10-May-2021 18:20:49,R_3spjFKpHEsZSgsE,anonymous,EN,2,,20,4,"the noise",1,1,,3,english,spanish,,100,67,,10,,100,30,,7,7,1,1,7,7,7,7,1,1,1,7,1,4,7,7,7,7,7,7,1,7,7,7,4,4,7,7,4,5,6,5,4,1,1,5,2,6,"clarinet",40326,0,50,54,22,23,41,71,0.916666666666667,0.46,0.453333333333333,0.127146238814361,1.46666666666667,1.4,1.5,1.56666666666667,1.36666666666667,1.46666666666667,1.6,1.4,1.36666666666667,1.46666666666667
10-May-2021 18:10:15,10-May-2021 18:21:43,0,100,688,1,10-May-2021 18:21:43,R_3GE9x0K9S6M3f9x,anonymous,EN,1,,18,4,"Overly long sounds & choppy sounds - music
",1,1,,2,English,Cantonese,Mandarin,100,100,87,0,4,100,83,50,4,5,1,3,5,6,3,3,1,2,5,5,3,5,4,5,7,6,6,7,5,5,7,5,7,5,7,4,4,3,7,1,1,2,1,5,1,6,"Piano",40888,0,32,41,13,17,37,47,1,0.5,0.466666666666667,0.231274758933415,1.5,1.5,1.6,1.56666666666667,1.43333333333333,1.66666666666667,1.56666666666667,1.33333333333333,1.26666666666667,1.56666666666667
10-May-2021 18:22:54,10-May-2021 18:25:54,0,100,179,1,10-May-2021 18:25:54,R_1JOQa1yzcYQnZed,anonymous,EN,1,,19,3,"smooth sounds were music",1,1,,1,english,spanish,,100,100,,0,,81,52,,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,4,"",39920,0,33,36,13,28,24,63,1,0.466666666666667,0.68,0.999996391061424,1.1,1.1,1.16666666666667,1.23333333333333,1.33333333333333,1.66666666666667,1.76666666666667,1.7,1.76666666666667,1.83333333333333
10-May-2021 19:07:21,10-May-2021 19:11:39,0,100,257,1,10-May-2021 19:11:39,R_1Kxvbbgq0AyPUTe,anonymous,EN,2,,20,5,"More continuous sounds were more likely music. Choppier sounds were more likely speech.",1,1,,2,English,,,100,NaN,,NaN,,100,NaN,,5,5,2,2,4,5,4,3,2,1,7,4,3,6,5,5,6,2,3,6,6,2,6,2,6,3,7,5,3,3,7,1,1,1,1,1,1,4,"voice",41188,0,29,28,8,17,32,43,0.916666666666667,0.443333333333333,0.473333333333333,0.233034281919862,1.4,1.4,1.5,1.43333333333333,1.43333333333333,1.4,1.63333333333333,1.5,1.36666666666667,1.36666666666667
10-May-2021 19:35:10,10-May-2021 19:41:34,0,100,384,1,10-May-2021 19:41:35,R_2A1pwNuLHjo2XAG,anonymous,EN,1,,21,4,"Personally, I based my decision based on gut reaction (i.e. if I was zoning out, would this sound like a conversation nearby? and then my immediate answer was what I chose). Additionally, I also based it off how many breaks there were in the static and how long between the breaks.",1,4,,1,english,,,98,NaN,,NaN,,100,NaN,,5,5,2,4,4,5,5,4,3,3,3,2,2,2,4,6,4,6,2,6,5,5,6,6,6,4,5,5,3,3,6,5,3,1,1,5,1,3,"flute",40761,0,33,39,24,24,30,62,1,0.67,0.566666666666667,0.617075094581276,1.33333333333333,1.4,1.5,1.73333333333333,1.86666666666667,1.73333333333333,1.86666666666667,1.73333333333333,1.73333333333333,1.8
10-May-2021 19:51:05,10-May-2021 19:56:27,0,100,322,1,10-May-2021 19:56:29,R_XGNk1LyBS1CLypj,anonymous,EN,2,,21,4,"Depends on the rhythm and speed of the track.",1,4,,1,Chinese,English,,100,100,,5,,76,100,,4,5,3,4,5,6,4,4,1,5,3,5,5,3,3,6,3,5,4,7,5,6,3,5,5,4,5,3,3,5,7,1,4,1,1,5,1,4,"Saxophone",40121,0,30,44,20,29,36,67,1,0.543333333333333,0.793333333333333,0.999999999999941,1.03333333333333,1.06666666666667,1.13333333333333,1.43333333333333,1.53333333333333,1.73333333333333,1.7,1.93333333333333,1.96666666666667,1.9
